stream,lib,n_row,memory,i,time
join,noir,10000000,2279.664062,1,1710235745.7181
join,noir,10000000,2308.664062,1,1710235745.8192
join,noir,10000000,2338.414062,1,1710235745.9196
join,noir,10000000,2366.164062,1,1710235746.02
join,noir,10000000,2395.664062,1,1710235746.1204
join,noir,10000000,2424.664062,1,1710235746.2208
join,noir,10000000,2455.289062,1,1710235746.3211
join,noir,10000000,2484.539062,1,1710235746.4215
join,noir,10000000,2513.164062,1,1710235746.5219
join,noir,10000000,2541.789062,1,1710235746.6244
join,noir,10000000,2570.664062,1,1710235746.725
join,noir,10000000,2600.414062,1,1710235746.8254
join,noir,10000000,2629.789062,1,1710235746.9261
join,noir,10000000,2659.539062,1,1710235747.0264
join,noir,10000000,2690.539062,1,1710235747.1268
join,noir,10000000,2719.664062,1,1710235747.2272
join,noir,10000000,2748.664062,1,1710235747.3275
join,noir,10000000,2778.664062,1,1710235747.4279
join,noir,10000000,2808.789062,1,1710235747.5286
join,noir,10000000,2836.789062,1,1710235747.629
join,noir,10000000,2865.789062,1,1710235747.7294
join,noir,10000000,2894.039062,1,1710235747.8298
join,noir,10000000,2921.539062,1,1710235747.9301
join,noir,10000000,2951.164062,1,1710235748.0305
join,noir,10000000,2980.289062,1,1710235748.1308
join,noir,10000000,3008.664062,1,1710235748.232
join,noir,10000000,3036.664062,1,1710235748.3324
join,noir,10000000,3065.789062,1,1710235748.4328
join,noir,10000000,3094.789062,1,1710235748.5331
join,noir,10000000,3124.164062,1,1710235748.6345
join,noir,10000000,3152.414062,1,1710235748.7349
join,noir,10000000,3182.039062,1,1710235748.8353
join,noir,10000000,3210.914062,1,1710235748.9358
join,noir,10000000,3240.039062,1,1710235749.0361
join,noir,10000000,3267.289062,1,1710235749.1365
join,noir,10000000,3295.414062,1,1710235749.2369
join,noir,10000000,3323.414062,1,1710235749.3387
join,noir,10000000,3351.914062,1,1710235749.4391
join,noir,10000000,3381.164062,1,1710235749.5395
join,noir,10000000,3410.039062,1,1710235749.6398
join,noir,10000000,3438.914062,1,1710235749.7402
join,noir,10000000,3467.414062,1,1710235749.8406
join,noir,10000000,3497.039062,1,1710235749.941
join,noir,10000000,3525.664062,1,1710235750.0413
join,noir,10000000,3554.539062,1,1710235750.1417
join,noir,10000000,3582.914062,1,1710235750.2424
join,noir,10000000,3612.539062,1,1710235750.3428
join,noir,10000000,3641.664062,1,1710235750.4431
join,noir,10000000,3671.164062,1,1710235750.5435
join,noir,10000000,3697.789062,1,1710235750.6439
join,noir,10000000,3727.164062,1,1710235750.7444
join,noir,10000000,3755.914062,1,1710235750.8463
join,noir,10000000,3783.914062,1,1710235750.9467
join,noir,10000000,3811.914062,1,1710235751.047
join,noir,10000000,3840.664062,1,1710235751.1479
join,noir,10000000,3869.039062,1,1710235751.2501
join,noir,10000000,3897.539062,1,1710235751.3505
join,noir,10000000,3926.414062,1,1710235751.4509
join,noir,10000000,3954.164062,1,1710235751.5512
join,noir,10000000,3983.039062,1,1710235751.6516
join,noir,10000000,4011.164062,1,1710235751.7519
join,noir,10000000,4039.164062,1,1710235751.8523
join,noir,10000000,4067.414062,1,1710235751.9527
join,noir,10000000,4095.164062,1,1710235752.0531
join,noir,10000000,4123.164062,1,1710235752.1536
join,noir,10000000,4150.164062,1,1710235752.2539
join,noir,10000000,4179.039062,1,1710235752.3543
join,noir,10000000,4206.664062,1,1710235752.4547
join,noir,10000000,4234.164062,1,1710235752.5551
join,noir,10000000,4261.039062,1,1710235752.6566
join,noir,10000000,4289.539062,1,1710235752.757
join,noir,10000000,4319.289062,1,1710235752.8573
join,noir,10000000,0.0,1,1710235752.9577
join,noir,10000000,0.0,1,1710235753.058
join,noir,10000000,0.0,1,1710235753.1583
groupby,noir,10000000,0.375,3,1710235786.2589
groupby,noir,10000000,25.410156,3,1710235786.3592
groupby,noir,10000000,25.410156,3,1710235786.4594
groupby,noir,10000000,25.410156,3,1710235786.5596
groupby,noir,10000000,25.410156,3,1710235786.6599
groupby,noir,10000000,25.410156,3,1710235786.7601
groupby,noir,10000000,25.410156,3,1710235786.8603
groupby,noir,10000000,25.410156,3,1710235786.9604
groupby,noir,10000000,25.535156,3,1710235787.0606
groupby,noir,10000000,25.535156,3,1710235787.1609
join,pandas,100000,0.375,8,1710235680.8441
join,pandas,100000,31.046875,8,1710235680.9444
join,pandas,100000,56.769531,8,1710235681.0447
join,pandas,100000,94.136719,8,1710235681.1451
join,pandas,100000,79.230469,8,1710235681.2454
groupby,noir,100000,0.25,2,1710235663.887
groupby,pandas,10000,0.375,4,1710235657.4288
groupby,pandas,10000,30.917969,4,1710235657.5291
groupby,pandas,10000,56.648438,4,1710235657.6294
join,pandas,1000000,0.375,5,1710235723.9479
join,pandas,1000000,30.296875,5,1710235724.0482
join,pandas,1000000,56.769531,5,1710235724.1485
join,pandas,1000000,85.894531,5,1710235724.2488
join,pandas,1000000,117.394531,5,1710235724.3491
join,pandas,1000000,149.519531,5,1710235724.4494
join,pandas,1000000,313.414062,5,1710235724.5497
join,pandas,1000000,405.039062,5,1710235724.6501
join,pandas,1000000,474.621094,5,1710235724.7504
join,pandas,1000000,1092.246094,5,1710235724.8508
join,pandas,1000000,1686.886719,5,1710235724.9511
join,pandas,1000000,2423.175781,5,1710235725.0514
join,pandas,1000000,3185.441406,5,1710235725.1518
join,pandas,1000000,1878.601562,5,1710235725.2522
join,pandas,1000000,2357.699219,5,1710235725.3525
groupby,noir,10000,0.25,8,1710235647.5157
groupby,polars,1000000,0.375,9,1710235713.1881
groupby,polars,1000000,36.242188,9,1710235713.2884
join,pandas,100000,0.375,7,1710235679.8121
join,pandas,100000,29.667969,7,1710235679.9125
join,pandas,100000,56.609375,7,1710235680.0128
join,pandas,100000,82.765625,7,1710235680.1131
join,pandas,100000,78.976562,7,1710235680.2134
join,pandas,100000,0.375,4,1710235676.7169
join,pandas,100000,30.796875,4,1710235676.8172
join,pandas,100000,56.648438,4,1710235676.9174
join,pandas,100000,92.386719,4,1710235677.0177
join,pandas,100000,79.105469,4,1710235677.118
join,polars,100000,0.25,4,1710235669.902
join,polars,100000,41.871094,4,1710235670.0023
join,noir,10000,0.375,9,1710235647.6803
groupby,pandas,10000000,0.375,3,1710235985.654
groupby,pandas,10000000,21.535156,3,1710235985.7543
groupby,pandas,10000000,28.785156,3,1710235985.8545
groupby,pandas,10000000,36.160156,3,1710235985.9548
groupby,pandas,10000000,43.035156,3,1710235986.055
groupby,pandas,10000000,49.511719,3,1710235986.1552
groupby,pandas,10000000,56.511719,3,1710235986.2555
groupby,pandas,10000000,61.636719,3,1710235986.3558
groupby,pandas,10000000,66.386719,3,1710235986.456
groupby,pandas,10000000,97.011719,3,1710235986.5564
groupby,pandas,10000000,120.886719,3,1710235986.6567
groupby,pandas,10000000,145.636719,3,1710235986.757
groupby,pandas,10000000,170.761719,3,1710235986.8573
groupby,pandas,10000000,191.136719,3,1710235986.9576
groupby,pandas,10000000,215.761719,3,1710235987.058
groupby,pandas,10000000,235.761719,3,1710235987.1583
groupby,pandas,10000000,260.761719,3,1710235987.2586
groupby,pandas,10000000,280.761719,3,1710235987.3588
groupby,pandas,10000000,305.761719,3,1710235987.4591
groupby,pandas,10000000,325.761719,3,1710235987.5594
groupby,pandas,10000000,349.761719,3,1710235987.6597
groupby,pandas,10000000,371.011719,3,1710235987.7599
groupby,pandas,10000000,395.761719,3,1710235987.8602
groupby,pandas,10000000,415.761719,3,1710235987.9605
groupby,pandas,10000000,438.636719,3,1710235988.0608
groupby,pandas,10000000,461.011719,3,1710235988.1612
groupby,pandas,10000000,480.761719,3,1710235988.2616
groupby,pandas,10000000,502.636719,3,1710235988.3618
groupby,pandas,10000000,525.761719,3,1710235988.4621
groupby,pandas,10000000,546.136719,3,1710235988.5625
groupby,pandas,10000000,568.761719,3,1710235988.6628
groupby,pandas,10000000,591.136719,3,1710235988.763
groupby,pandas,10000000,611.386719,3,1710235988.8633
groupby,pandas,10000000,632.011719,3,1710235988.9636
groupby,pandas,10000000,654.886719,3,1710235989.0639
groupby,pandas,10000000,676.136719,3,1710235989.1643
groupby,pandas,10000000,696.136719,3,1710235989.2646
groupby,pandas,10000000,719.511719,3,1710235989.3649
groupby,pandas,10000000,741.136719,3,1710235989.4652
groupby,pandas,10000000,761.136719,3,1710235989.5654
groupby,pandas,10000000,783.386719,3,1710235989.6657
groupby,pandas,10000000,806.136719,3,1710235989.766
groupby,pandas,10000000,826.136719,3,1710235989.8662
groupby,pandas,10000000,983.867188,3,1710235989.9667
groupby,pandas,10000000,1371.507812,3,1710235990.0671
groupby,pandas,10000000,1391.203125,3,1710235990.1675
groupby,pandas,10000000,1033.972656,3,1710235990.2679
groupby,pandas,10000000,1172.648438,3,1710235990.3683
groupby,noir,10000000,0.375,2,1710235769.7432
groupby,noir,10000000,25.414062,2,1710235769.8435
groupby,noir,10000000,25.414062,2,1710235769.9437
groupby,noir,10000000,25.414062,2,1710235770.0439
groupby,noir,10000000,25.414062,2,1710235770.1442
groupby,noir,10000000,25.414062,2,1710235770.2444
groupby,noir,10000000,25.414062,2,1710235770.3446
groupby,noir,10000000,25.414062,2,1710235770.4448
groupby,noir,10000000,25.414062,2,1710235770.5451
groupby,noir,10000000,25.664062,2,1710235770.6453
groupby,pandas,1000000,0.375,6,1710235727.856
groupby,pandas,1000000,30.289062,6,1710235727.9564
groupby,pandas,1000000,56.859375,6,1710235728.0567
groupby,pandas,1000000,88.734375,6,1710235728.157
groupby,pandas,1000000,120.859375,6,1710235728.2574
groupby,pandas,1000000,150.859375,6,1710235728.3578
groupby,pandas,1000000,99.707031,6,1710235728.4581
groupby,polars,100000,0.375,5,1710235670.6999
groupby,polars,100000,39.363281,5,1710235670.8002
groupby,noir,100000,0.375,8,1710235667.0791
groupby,pandas,100000,0.375,8,1710235681.4104
groupby,pandas,100000,30.660156,8,1710235681.5107
groupby,pandas,100000,56.859375,8,1710235681.6111
groupby,pandas,100000,77.085938,8,1710235681.7115
join,noir,100000,0.375,5,1710235665.1163
join,noir,100000,47.664062,5,1710235665.2166
join,noir,100000,76.789062,5,1710235665.317
join,noir,1000000,0.25,5,1710235691.6
join,noir,1000000,50.917969,5,1710235691.7004
join,noir,1000000,87.792969,5,1710235691.8008
join,noir,1000000,120.167969,5,1710235691.9011
join,noir,1000000,152.792969,5,1710235692.0015
join,noir,1000000,185.167969,5,1710235692.1019
join,noir,1000000,215.417969,5,1710235692.2022
join,noir,1000000,244.167969,5,1710235692.3025
join,noir,1000000,272.792969,5,1710235692.4029
join,noir,1000000,300.792969,5,1710235692.5033
join,noir,1000000,330.792969,5,1710235692.6037
join,noir,1000000,359.792969,5,1710235692.704
join,noir,1000000,389.292969,5,1710235692.8044
join,noir,1000000,418.542969,5,1710235692.905
join,noir,1000000,449.292969,5,1710235693.0054
join,noir,1000000,0.0,5,1710235693.1057
join,noir,100000,0.375,3,1710235664.0517
join,noir,100000,47.664062,3,1710235664.152
join,noir,100000,80.039062,3,1710235664.2524
join,noir,100000,0.25,10,1710235667.7749
join,noir,100000,48.160156,10,1710235667.8753
join,noir,100000,80.035156,10,1710235667.9756
groupby,pandas,100000,0.375,9,1710235682.4437
groupby,pandas,100000,30.914062,9,1710235682.544
groupby,pandas,100000,56.898438,9,1710235682.6443
groupby,pandas,100000,71.871094,9,1710235682.7447
join,pandas,10000,0.25,7,1710235659.4592
join,pandas,10000,30.410156,7,1710235659.5594
join,pandas,10000,56.769531,7,1710235659.6597
join,pandas,10000,77.765625,7,1710235659.76
join,pandas,10000000,0.375,7,1710236025.7466
join,pandas,10000000,30.417969,7,1710236025.8469
join,pandas,10000000,56.648438,7,1710236025.9472
join,pandas,10000000,89.523438,7,1710236026.0476
join,pandas,10000000,121.023438,7,1710236026.1479
join,pandas,10000000,150.773438,7,1710236026.2483
join,pandas,10000000,181.773438,7,1710236026.3487
join,pandas,10000000,214.148438,7,1710236026.4491
join,pandas,10000000,245.773438,7,1710236026.5494
join,pandas,10000000,276.023438,7,1710236026.6498
join,pandas,10000000,305.773438,7,1710236026.7502
join,pandas,10000000,338.523438,7,1710236026.8505
join,pandas,10000000,370.898438,7,1710236026.9509
join,pandas,10000000,400.898438,7,1710236027.0512
join,pandas,10000000,431.148438,7,1710236027.1516
join,pandas,10000000,463.648438,7,1710236027.252
join,pandas,10000000,495.898438,7,1710236027.3524
join,pandas,10000000,525.898438,7,1710236027.4527
join,pandas,10000000,556.773438,7,1710236027.5531
join,pandas,10000000,589.398438,7,1710236027.6535
join,pandas,10000000,621.148438,7,1710236027.7538
join,pandas,10000000,651.148438,7,1710236027.8542
join,pandas,10000000,681.523438,7,1710236027.9545
join,pandas,10000000,714.148438,7,1710236028.0549
join,pandas,10000000,746.148438,7,1710236028.1553
join,pandas,10000000,776.273438,7,1710236028.2556
join,pandas,10000000,806.523438,7,1710236028.356
join,pandas,10000000,839.648438,7,1710236028.4564
join,pandas,10000000,1441.121094,7,1710236028.5568
join,pandas,10000000,1123.144531,7,1710236028.6573
join,pandas,10000000,909.335938,7,1710236028.7578
join,pandas,10000000,1100.921875,7,1710236028.8582
join,pandas,10000000,1984.921875,7,1710236028.9587
join,pandas,10000000,2546.296875,7,1710236029.0591
join,pandas,10000000,2603.046875,7,1710236029.1596
join,pandas,10000000,2622.671875,7,1710236029.2599
join,pandas,10000000,2622.671875,7,1710236029.3603
join,pandas,10000000,2622.671875,7,1710236029.4607
join,pandas,10000000,2678.296875,7,1710236029.5611
join,pandas,10000000,2919.921875,7,1710236029.6615
join,pandas,10000000,3157.046875,7,1710236029.7618
join,pandas,10000000,3362.671875,7,1710236029.8621
join,pandas,10000000,3460.171875,7,1710236029.9625
join,pandas,10000000,3461.921875,7,1710236030.0629
join,pandas,10000000,3461.921875,7,1710236030.1633
join,pandas,10000000,3461.921875,7,1710236030.2637
join,pandas,10000000,3461.921875,7,1710236030.3641
join,pandas,10000000,3461.921875,7,1710236030.4645
join,pandas,10000000,3461.921875,7,1710236030.5649
join,pandas,10000000,3566.347656,7,1710236030.6653
join,pandas,10000000,4022.347656,7,1710236030.7658
join,pandas,10000000,4474.300781,7,1710236030.8663
join,pandas,10000000,4841.445312,7,1710236030.9666
join,pandas,10000000,2476.882812,7,1710236031.0671
join,pandas,10000000,3040.839844,7,1710236031.1675
join,pandas,10000000,3672.839844,7,1710236031.268
join,pandas,10000000,4300.839844,7,1710236031.3684
join,pandas,10000000,4932.839844,7,1710236031.4689
join,pandas,10000000,5562.839844,7,1710236031.5693
join,pandas,10000000,6194.839844,7,1710236031.6697
join,pandas,10000000,6703.339844,7,1710236031.7702
join,pandas,10000000,6942.839844,7,1710236031.8706
join,pandas,10000000,7140.839844,7,1710236031.971
join,pandas,10000000,7287.964844,7,1710236032.0715
join,pandas,10000000,0.0,7,1710236032.3838
groupby,noir,10000000,0.375,1,1710235753.3247
groupby,noir,10000000,25.417969,1,1710235753.425
groupby,noir,10000000,25.417969,1,1710235753.5254
groupby,noir,10000000,25.417969,1,1710235753.6257
groupby,noir,10000000,25.417969,1,1710235753.726
groupby,noir,10000000,25.417969,1,1710235753.8263
groupby,noir,10000000,25.417969,1,1710235753.9266
groupby,noir,10000000,25.417969,1,1710235754.0269
groupby,noir,10000000,25.542969,1,1710235754.1273
groupby,noir,10000000,25.542969,1,1710235754.2276
groupby,polars,10000,0.375,6,1710235651.2661
groupby,polars,10000,38.683594,6,1710235651.3664
join,polars,10000,0.375,2,1710235648.8712
join,polars,10000,38.476562,2,1710235648.9716
groupby,pandas,100000,0.375,10,1710235683.4753
groupby,pandas,100000,31.042969,10,1710235683.5756
groupby,pandas,100000,56.867188,10,1710235683.6758
groupby,pandas,100000,71.863281,10,1710235683.7761
join,noir,1000000,0.375,1,1710235683.9415
join,noir,1000000,48.789062,1,1710235684.0419
join,noir,1000000,86.789062,1,1710235684.1422
join,noir,1000000,117.289062,1,1710235684.2426
join,noir,1000000,147.164062,1,1710235684.343
join,noir,1000000,179.914062,1,1710235684.4433
join,noir,1000000,213.789062,1,1710235684.5437
join,noir,1000000,246.164062,1,1710235684.6441
join,noir,1000000,275.914062,1,1710235684.7445
join,noir,1000000,306.539062,1,1710235684.8466
join,noir,1000000,337.289062,1,1710235684.947
join,noir,1000000,368.164062,1,1710235685.0473
join,noir,1000000,397.164062,1,1710235685.1477
join,noir,1000000,427.164062,1,1710235685.2481
join,noir,1000000,459.789062,1,1710235685.3485
join,polars,100000,0.375,5,1710235670.4351
join,polars,100000,38.863281,5,1710235670.5355
join,polars,10000,0.375,4,1710235649.9374
join,polars,10000,39.605469,4,1710235650.0377
join,noir,10000000,0.25,10,1710235885.0191
join,noir,10000000,50.417969,10,1710235885.1195
join,noir,10000000,87.167969,10,1710235885.2198
join,noir,10000000,117.042969,10,1710235885.3202
join,noir,10000000,147.417969,10,1710235885.4206
join,noir,10000000,179.167969,10,1710235885.521
join,noir,10000000,212.417969,10,1710235885.6213
join,noir,10000000,242.167969,10,1710235885.7217
join,noir,10000000,271.667969,10,1710235885.8221
join,noir,10000000,301.917969,10,1710235885.9226
join,noir,10000000,332.292969,10,1710235886.023
join,noir,10000000,363.792969,10,1710235886.1238
join,noir,10000000,392.792969,10,1710235886.2242
join,noir,10000000,422.542969,10,1710235886.3247
join,noir,10000000,452.042969,10,1710235886.4253
join,noir,10000000,481.417969,10,1710235886.5257
join,noir,10000000,509.292969,10,1710235886.626
join,noir,10000000,536.917969,10,1710235886.7264
join,noir,10000000,565.792969,10,1710235886.8268
join,noir,10000000,592.542969,10,1710235886.9272
join,noir,10000000,620.542969,10,1710235887.0275
join,noir,10000000,649.542969,10,1710235887.1279
join,noir,10000000,677.917969,10,1710235887.2283
join,noir,10000000,708.167969,10,1710235887.3286
join,noir,10000000,737.167969,10,1710235887.4289
join,noir,10000000,764.917969,10,1710235887.5293
join,noir,10000000,794.792969,10,1710235887.6297
join,noir,10000000,825.167969,10,1710235887.7326
join,noir,10000000,853.542969,10,1710235887.8329
join,noir,10000000,883.417969,10,1710235887.9333
join,noir,10000000,912.792969,10,1710235888.037
join,noir,10000000,942.167969,10,1710235888.1382
join,noir,10000000,972.792969,10,1710235888.2386
join,noir,10000000,1001.917969,10,1710235888.3392
join,noir,10000000,1031.042969,10,1710235888.4396
join,noir,10000000,1059.542969,10,1710235888.54
join,noir,10000000,1089.167969,10,1710235888.6408
join,noir,10000000,1119.167969,10,1710235888.7425
join,noir,10000000,1148.292969,10,1710235888.8431
join,noir,10000000,1177.042969,10,1710235888.9434
join,noir,10000000,1205.167969,10,1710235889.0438
join,noir,10000000,1234.667969,10,1710235889.1441
join,noir,10000000,1265.292969,10,1710235889.2445
join,noir,10000000,1294.292969,10,1710235889.3449
join,noir,10000000,1323.042969,10,1710235889.4453
join,noir,10000000,1351.292969,10,1710235889.5456
join,noir,10000000,1381.292969,10,1710235889.646
join,noir,10000000,1410.917969,10,1710235889.7463
join,noir,10000000,1439.792969,10,1710235889.8468
join,noir,10000000,1468.792969,10,1710235889.9496
join,noir,10000000,1497.042969,10,1710235890.0499
join,noir,10000000,1525.542969,10,1710235890.1512
join,noir,10000000,1556.167969,10,1710235890.2515
join,noir,10000000,1584.167969,10,1710235890.3519
join,noir,10000000,1613.167969,10,1710235890.4523
join,noir,10000000,1642.167969,10,1710235890.5527
join,noir,10000000,1670.417969,10,1710235890.6532
join,noir,10000000,1700.542969,10,1710235890.7536
join,noir,10000000,1729.042969,10,1710235890.8539
join,noir,10000000,1757.667969,10,1710235890.9543
join,noir,10000000,1786.167969,10,1710235891.0548
join,noir,10000000,1815.917969,10,1710235891.1552
join,noir,10000000,1845.417969,10,1710235891.2556
join,noir,10000000,1874.542969,10,1710235891.3559
join,noir,10000000,1903.042969,10,1710235891.4563
join,noir,10000000,1931.417969,10,1710235891.5566
join,noir,10000000,1960.542969,10,1710235891.6569
join,noir,10000000,1988.792969,10,1710235891.7573
join,noir,10000000,2018.292969,10,1710235891.8577
join,noir,10000000,2046.917969,10,1710235891.958
join,noir,10000000,2076.667969,10,1710235892.0584
join,noir,10000000,2105.542969,10,1710235892.1588
join,noir,10000000,2134.167969,10,1710235892.2591
join,noir,10000000,2164.792969,10,1710235892.3595
join,noir,10000000,2194.042969,10,1710235892.46
join,noir,10000000,2222.167969,10,1710235892.5604
join,noir,10000000,2251.167969,10,1710235892.661
join,noir,10000000,2281.167969,10,1710235892.7614
join,noir,10000000,2309.167969,10,1710235892.8618
join,noir,10000000,2339.042969,10,1710235892.9621
join,noir,10000000,2366.167969,10,1710235893.0625
join,noir,10000000,2395.167969,10,1710235893.1629
join,noir,10000000,2423.542969,10,1710235893.2632
join,noir,10000000,2453.042969,10,1710235893.3636
join,noir,10000000,2481.542969,10,1710235893.4641
join,noir,10000000,2509.917969,10,1710235893.5645
join,noir,10000000,2539.167969,10,1710235893.6648
join,noir,10000000,2566.667969,10,1710235893.7665
join,noir,10000000,2595.542969,10,1710235893.8669
join,noir,10000000,2624.417969,10,1710235893.9672
join,noir,10000000,2652.667969,10,1710235894.0676
join,noir,10000000,2681.042969,10,1710235894.168
join,noir,10000000,2709.167969,10,1710235894.2685
join,noir,10000000,2738.292969,10,1710235894.3692
join,noir,10000000,2766.792969,10,1710235894.4696
join,noir,10000000,2795.542969,10,1710235894.5699
join,noir,10000000,2823.667969,10,1710235894.6703
join,noir,10000000,2852.917969,10,1710235894.7707
join,noir,10000000,2880.667969,10,1710235894.871
join,noir,10000000,2907.167969,10,1710235894.9714
join,noir,10000000,2935.167969,10,1710235895.0718
join,noir,10000000,2962.542969,10,1710235895.1722
join,noir,10000000,2992.417969,10,1710235895.2734
join,noir,10000000,3020.042969,10,1710235895.3738
join,noir,10000000,3048.417969,10,1710235895.4741
join,noir,10000000,3077.917969,10,1710235895.5745
join,noir,10000000,3106.667969,10,1710235895.6754
join,noir,10000000,3136.042969,10,1710235895.7758
join,noir,10000000,3164.042969,10,1710235895.8765
join,noir,10000000,3192.917969,10,1710235895.9769
join,noir,10000000,3222.167969,10,1710235896.0773
join,noir,10000000,3251.042969,10,1710235896.1782
join,noir,10000000,3279.667969,10,1710235896.2786
join,noir,10000000,3307.417969,10,1710235896.3789
join,noir,10000000,3336.542969,10,1710235896.4793
join,noir,10000000,3364.792969,10,1710235896.5797
join,noir,10000000,3393.292969,10,1710235896.6801
join,noir,10000000,3421.042969,10,1710235896.7805
join,noir,10000000,3449.167969,10,1710235896.8809
join,noir,10000000,3476.792969,10,1710235896.9813
join,noir,10000000,3505.042969,10,1710235897.0817
join,noir,10000000,3533.542969,10,1710235897.182
join,noir,10000000,3561.917969,10,1710235897.2824
join,noir,10000000,3590.792969,10,1710235897.3828
join,noir,10000000,3618.542969,10,1710235897.4831
join,noir,10000000,3644.667969,10,1710235897.5835
join,noir,10000000,3672.042969,10,1710235897.6839
join,noir,10000000,3700.417969,10,1710235897.7842
join,noir,10000000,3728.542969,10,1710235897.8846
join,noir,10000000,3757.042969,10,1710235897.9849
join,noir,10000000,3785.667969,10,1710235898.0854
join,noir,10000000,3813.167969,10,1710235898.1857
join,noir,10000000,3841.417969,10,1710235898.2866
join,noir,10000000,3869.292969,10,1710235898.3877
join,noir,10000000,3897.667969,10,1710235898.4881
join,noir,10000000,3925.167969,10,1710235898.5885
join,noir,10000000,3953.167969,10,1710235898.6888
join,noir,10000000,3980.167969,10,1710235898.7892
join,noir,10000000,4008.417969,10,1710235898.8896
join,noir,10000000,4036.167969,10,1710235898.99
join,noir,10000000,4063.917969,10,1710235899.0903
join,noir,10000000,4092.792969,10,1710235899.1924
join,noir,10000000,4120.667969,10,1710235899.2928
join,noir,10000000,4149.292969,10,1710235899.3934
join,noir,10000000,4178.167969,10,1710235899.4938
join,noir,10000000,4205.667969,10,1710235899.5941
join,noir,10000000,4234.042969,10,1710235899.6945
join,noir,10000000,4261.667969,10,1710235899.7949
join,noir,10000000,4291.417969,10,1710235899.8952
join,noir,10000000,4317.667969,10,1710235899.9956
join,noir,10000000,0.0,10,1710235900.096
join,noir,10000000,0.0,10,1710235900.1963
join,noir,10000000,0.0,10,1710235900.2967
join,polars,10000,0.375,8,1710235652.0668
join,polars,10000,41.859375,8,1710235652.1671
groupby,polars,10000000,0.375,8,1710235942.5655
groupby,polars,10000000,28.535156,8,1710235942.6658
groupby,polars,10000000,36.355469,8,1710235942.766
groupby,polars,10000000,132.980469,8,1710235942.8664
groupby,polars,10000000,252.855469,8,1710235942.9668
groupby,polars,10000000,322.355469,8,1710235943.0671
groupby,polars,10000000,344.855469,8,1710235943.1674
groupby,polars,10000000,367.480469,8,1710235943.2677
groupby,polars,10000000,390.105469,8,1710235943.3679
groupby,polars,10000000,412.605469,8,1710235943.4681
groupby,polars,10000000,435.355469,8,1710235943.5684
groupby,polars,10000000,457.855469,8,1710235943.6687
groupby,polars,10000000,480.355469,8,1710235943.7689
groupby,polars,10000000,502.980469,8,1710235943.8691
groupby,polars,10000000,525.480469,8,1710235943.9694
groupby,polars,10000000,547.980469,8,1710235944.0696
groupby,polars,10000000,330.359375,8,1710235944.1699
groupby,polars,10000000,230.492188,8,1710235944.2702
groupby,polars,10000000,288.117188,8,1710235944.3706
groupby,polars,10000000,118.519531,8,1710235944.4709
join,pandas,1000000,0.375,9,1710235733.3
join,pandas,1000000,30.671875,9,1710235733.4003
join,pandas,1000000,56.644531,9,1710235733.5006
join,pandas,1000000,89.894531,9,1710235733.6009
join,pandas,1000000,120.769531,9,1710235733.7012
join,pandas,1000000,150.769531,9,1710235733.8015
join,pandas,1000000,321.160156,9,1710235733.9018
join,pandas,1000000,405.035156,9,1710235734.0022
join,pandas,1000000,525.488281,9,1710235734.1025
join,pandas,1000000,1111.753906,9,1710235734.2028
join,pandas,1000000,1733.753906,9,1710235734.3032
join,pandas,1000000,2484.046875,9,1710235734.4035
join,pandas,1000000,2466.164062,9,1710235734.5039
join,pandas,1000000,1917.472656,9,1710235734.6042
join,pandas,1000000,2394.570312,9,1710235734.7046
join,pandas,10000,0.375,3,1710235656.0301
join,pandas,10000,31.035156,3,1710235656.1304
join,pandas,10000,56.894531,3,1710235656.2307
join,pandas,10000,77.886719,3,1710235656.3311
groupby,noir,10000000,0.25,6,1710235835.2985
groupby,noir,10000000,25.417969,6,1710235835.3988
groupby,noir,10000000,25.417969,6,1710235835.4991
groupby,noir,10000000,25.417969,6,1710235835.5993
groupby,noir,10000000,25.417969,6,1710235835.6995
groupby,noir,10000000,25.417969,6,1710235835.7997
groupby,noir,10000000,25.417969,6,1710235835.9
groupby,noir,10000000,25.417969,6,1710235836.0002
groupby,noir,10000000,25.417969,6,1710235836.1005
groupby,noir,10000000,25.542969,6,1710235836.2007
groupby,polars,100000,0.25,9,1710235672.8242
groupby,polars,100000,39.242188,9,1710235672.9245
groupby,noir,100000,0.25,1,1710235663.3569
groupby,polars,1000000,0.375,5,1710235708.4421
groupby,polars,1000000,38.859375,5,1710235708.5424
join,polars,100000,0.375,6,1710235670.9654
join,polars,100000,42.988281,6,1710235671.0657
groupby,noir,1000000,0.375,4,1710235691.3335
groupby,noir,1000000,25.164062,4,1710235691.4338
groupby,polars,10000,0.375,7,1710235651.8001
groupby,polars,10000,36.117188,7,1710235651.9005
groupby,polars,10000000,0.375,7,1710235937.1032
groupby,polars,10000000,28.289062,7,1710235937.2035
groupby,polars,10000000,36.738281,7,1710235937.3037
groupby,polars,10000000,143.613281,7,1710235937.404
groupby,polars,10000000,283.363281,7,1710235937.5044
groupby,polars,10000000,322.988281,7,1710235937.6047
groupby,polars,10000000,345.488281,7,1710235937.7049
groupby,polars,10000000,367.988281,7,1710235937.8052
groupby,polars,10000000,390.613281,7,1710235937.9054
groupby,polars,10000000,413.238281,7,1710235938.0057
groupby,polars,10000000,435.738281,7,1710235938.1059
